order_id,order_date,customer_id,product_id,quantity,unit_price,sales,profit,city,region,segment,source_file,source_system,ingestion_timestamp,ingestion_id
O011187,2025-12-18,C0054,P079,3,24189.5,72568.5,16258.11,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,a655c6a3-670f-445a-9ebf-0e7d744983f7
O011188,2025-07-19,C0308,P052,2,48055.61,96111.22,28395.46,Bengaluru,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,a85c0bf6-b513-481d-bb3e-8b13902bc360
O011189,2026-01-24,C0251,P010,3,9887.42,29662.26,13178.64,Bhopal,Central,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,aea79b6a-f436-4613-96a3-0763c4b4e0f4
O011190,2025-10-20,C0211,P040,6,53827.37,322964.22,120206.64,Delhi,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,1a1f2c51-6ef3-46b8-9378-d79d90663947
O011191,2026-03-01,C0369,P006,7,12493.03,87451.21,19881.19,Chandigarh,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,0496f990-b5cb-42e3-977d-b787283772fa
O011192,2025-10-17,C0414,P070,4,10141.2,40564.8,8938.68,Ahmedabad,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,94ba5717-1102-410e-81a9-b78eb45763ea
O011193,2025-07-04,C0313,P050,6,50189.25,301135.5,127782.84,Hyderabad,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,0b40001a-35fa-4b33-bcab-bfc9b821133d
O011194,2025-02-07,C0385,P035,4,25290.75,101163.0,19606.24,Chennai,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,af64d5a8-53f0-41a2-aa45-78dfc63b2276
O011195,2025-01-25,C0451,P069,2,61032.2,122064.4,23580.08,Ahmedabad,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,a2fb5254-c449-41c7-9d15-0b84650bd7c9
O011196,2025-01-17,C0426,P001,4,55441.98,221767.92,47852.52000000002,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,a3b06ad8-136d-4d7f-a968-a6f5aad1de01
O011197,2025-11-08,C0347,P021,3,70857.3,212571.9,92675.04,Chennai,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,5f2c300b-5989-42b8-b333-96cd4a8b338b
O011198,2025-08-19,C0186,P069,4,61032.2,244128.8,47160.16,Hyderabad,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,5e93d607-4d8d-4181-a916-89d08d84bb85
O011199,2025-11-12,C0162,P041,3,62487.13,187461.39,74112.99,Ahmedabad,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,9dd484a9-0303-45d1-a49a-47367e2b6ebb
O011200,2026-04-08,C0383,P060,1,28412.52,28412.52,5893.92,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,ab5aa4eb-9207-4936-abd8-ac59e6c703a5
O011201,2026-03-27,C0394,P082,1,7760.23,7760.23,1612.58,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,9abd671d-b840-4e66-aa01-ea67143b1db9
O011202,2026-04-27,C0234,P085,6,16911.5,101469.0,20712.66,Ahmedabad,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,2d76ddb8-2970-496a-965f-6d2c49afdf94
O011203,2025-11-22,C0061,P056,6,79160.58,474963.48,198378.9,Chennai,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,e1c5766a-7e7f-458f-a2a7-da85e41b3a00
O011204,2025-04-19,C0406,P073,1,1124.74,1124.74,368.17,Chandigarh,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,ff9d8de8-d685-4ce2-9915-3aded7253f2c
O011205,2026-05-15,C0318,P037,3,27964.43,83893.29,25623.75,Ahmedabad,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,0ca56eab-f596-4542-b983-1d9948883378
O011206,2025-01-29,C0045,P053,3,39651.46,118954.38,36743.76,Delhi,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,1bb107be-ef09-427c-99a2-acb079012975
O011207,2025-03-29,C0188,P041,4,62487.13,249948.52,98817.32,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,4709693a-6da2-4e28-b939-f6e5c4f29a0c
O011208,2025-10-26,C0365,P036,5,77896.27,389481.35,124694.1,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,c000b17e-2948-4018-ad20-a8f6c43ca615
O011209,2025-09-26,C0283,P051,3,52404.79,157214.37,63475.5,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,24592de3-f3e8-4e84-8423-3c28eda33689
O011210,2025-09-01,C0266,P002,6,38624.92,231749.52,88779.36,Pune,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,8fa04701-c716-4650-8485-48b5c9554feb
O011211,2025-08-10,C0147,P003,3,20177.37,60532.11,15046.83,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,55dc9893-6a96-4ffe-b298-09a57ee7fc4d
O011212,2025-03-10,C0419,P065,3,32631.52,97894.56,24765.84,Delhi,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,d03e3787-30f5-4cc6-99e2-fd7d46b8ebeb
O011213,2025-12-11,C0138,P092,1,59364.42,59364.42,13282.51,Ahmedabad,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,79f39501-a16e-450e-93b1-cb788bdd7c3b
O011214,2025-08-04,C0259,P022,7,78617.57,550322.99,232918.42,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,5539ce56-cabc-4116-8de0-3026254ec23a
O011215,2025-01-13,C0331,P010,7,9887.42,69211.94,30750.16,Bengaluru,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,02b18d78-7632-46d9-97a3-94c43df2c486
O011216,2026-01-05,C0156,P092,5,59364.42,296822.1,66412.55,Lucknow,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,e07f945e-44c1-495a-abd9-65f157f3e5e6
O011217,2025-12-07,C0158,P078,7,84748.18,593237.26,126131.74,Kolkata,East,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,e18b80b6-1ac9-4b5c-a1b4-ead196380f35
O011218,2026-05-06,C0110,P091,1,78868.39,78868.39,19049.14,Mumbai,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,f6272055-0dac-42dc-9c6a-3394148898ef
O011219,2025-04-14,C0005,P006,1,12493.03,12493.03,2840.17,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,b39e51d8-5db8-403e-b339-f926654ba3ef
O011220,2025-07-06,C0364,P040,1,53827.37,53827.37,20034.44,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,40dfaf71-5973-467e-a7df-d3ab450e5ef1
O011221,2025-05-26,C0499,P053,6,39651.46,237908.76,73487.52,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,9a283b17-790a-444b-b36c-04848be61c2d
O011222,2025-01-05,C0261,P080,5,9117.15,45585.75,8216.45,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,709a9d9f-3aac-4627-b473-a0a499c1cf33
O011223,2025-08-04,C0304,P080,1,9117.15,9117.15,1643.29,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,81b05421-a483-4666-9856-51554f0020c9
O011224,2026-04-09,C0323,P001,5,55441.98,277209.9,59815.65000000002,Mumbai,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,9a7c5e12-beb9-4b8d-a3a7-fc8e888193bf
O011225,2026-02-01,C0264,P045,1,7255.16,7255.16,1431.42,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,f61eabd3-6842-4e70-86bb-fc16d7874020
O011226,2025-01-19,C0472,P088,4,51535.17,206140.68,48154.44,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,b5fbeb05-39b3-499a-a0c5-f74e7bfcfd9d
O011227,2025-03-07,C0143,P027,1,45602.9,45602.9,14189.79,Chennai,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,07ce786e-98b2-42cf-bdbd-447905edd9ed
O011228,2026-06-02,C0288,P010,1,9887.42,9887.42,4392.88,Ahmedabad,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,3f889251-0c6b-47ce-a428-cee72f6a8b9e
O011229,2025-07-19,C0303,P081,2,56609.95,113219.9,31075.04,Hyderabad,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,04da3abe-941d-47e2-a9fe-a65d1cf5381d
O011230,2026-05-18,C0306,P069,3,61032.2,183096.6,35370.12,Jaipur,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,b0c301e0-bfa1-4aab-b6ea-e8a90d8371e6
O011231,2025-01-08,C0352,P023,1,71716.38,71716.38,14793.92,Ahmedabad,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,282c57ba-3551-4788-82e7-7149ecf1de2d
O011232,2026-01-31,C0423,P083,4,2542.64,10170.56,3915.44,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,9eb78a65-d973-4421-b5fc-ef0085755e7a
O011233,2025-09-25,C0442,P017,7,20184.37,141290.59,54067.02,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,a987fb08-218f-4481-afbf-b162c878dedc
O011234,2025-11-26,C0220,P017,5,20184.37,100921.85,38619.3,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,6554c267-65da-40bd-b017-2f1155e69cad
O011235,2025-06-01,C0015,P065,1,32631.52,32631.52,8255.28,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,fdaae379-fe8e-4da1-9945-e41157bc153a
O011236,2025-09-17,C0306,P079,1,24189.5,24189.5,5419.37,Jaipur,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,f4730e83-67c8-4290-9947-22f510920065
O011237,2025-12-16,C0143,P071,6,54180.31,325081.86,135585.54,Chennai,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,eacb0cac-3b11-472e-90f1-5226c549b891
O011238,2025-06-10,C0398,P046,5,11748.68,58743.4,11226.0,Chennai,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,14a2c382-f329-4e41-b5e7-b15635ae856f
O011239,2026-02-13,C0495,P021,7,70857.3,496001.1,216241.76,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,4980ebe1-5298-4c42-a50d-4a6da353c216
O011240,2025-06-03,C0494,P065,3,32631.52,97894.56,24765.84,Lucknow,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,e4fc9faf-ecd5-4106-baac-b63952d6f7d9
O011241,2026-03-20,C0090,P097,1,62464.02,62464.02,24853.11,Hyderabad,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,c509d313-cffa-460e-a680-6a724e7be03c
O011242,2025-03-30,C0350,P013,7,57886.28,405203.96,139276.62,Pune,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,7a268215-2b5a-4b8b-b907-c514872277a9
O011243,2025-02-26,C0081,P055,1,41873.65,41873.65,12064.21,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,82e98d11-6f65-420a-9824-d391e9b27f7f
O011244,2025-12-15,C0313,P097,1,62464.02,62464.02,24853.11,Hyderabad,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,7cc2862b-69ae-4b27-843d-27107469a299
O011245,2025-08-31,C0301,P007,2,26433.62,52867.24,21736.6,Chandigarh,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,981b1c0e-ebee-4875-a224-a2e9e6764f6b
O011246,2025-09-26,C0347,P023,4,71716.38,286865.52,59175.68,Chennai,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,980e1fe2-38d1-4c9b-947f-ab8d0e404e9d
O011247,2026-03-31,C0356,P025,5,66273.23,331366.15,91632.5,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,b5b33962-847e-47df-bb19-9b38197bb812
O011248,2026-05-11,C0292,P073,2,1124.74,2249.48,736.34,Bengaluru,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,4c50482e-3acb-4beb-83f6-00e42d35c400
O011249,2025-07-30,C0151,P020,4,44557.1,178228.4,75310.16,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,9fe19ceb-822f-40d9-9087-d90e5bb6d56d
O011250,2025-07-24,C0231,P081,4,56609.95,226439.8,62150.08,Bengaluru,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,4fd03803-dd8f-4b35-ad68-3bbc2a81022a
O011251,2026-06-24,C0401,P038,7,72139.76,504978.32,138263.79,Bengaluru,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,cab8f8a3-8f44-4f9e-990b-5ec0c87b4372
O011252,2026-04-16,C0235,P078,5,84748.18,423740.9,90094.1,Mumbai,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,abdad9c1-f820-4825-affa-39efa1192508
O011253,2025-11-17,C0231,P041,2,62487.13,124974.26,49408.66,Bengaluru,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,626bf232-b86d-4283-92f2-7f566bdda9c0
O011254,2025-09-04,C0308,P046,3,11748.68,35246.04,6735.6,Bengaluru,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,10c74f5d-aba2-4e9d-ac53-749ca48115f6
O011255,2026-04-06,C0252,P013,5,57886.28,289431.4,99483.3,Jaipur,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,73f9dcc3-fc2b-4648-8387-1e3ddeca043c
O011256,2025-11-15,C0161,P040,1,53827.37,53827.37,20034.44,Hyderabad,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,fa1d60e6-e9bd-4746-a06f-82125dc133a1
O011257,2026-02-28,C0214,P086,7,55810.37,390672.59,171988.18,Jaipur,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,a7e836b1-8cc6-48b6-b23f-5ccdc3d655e0
O011258,2025-12-05,C0106,P020,4,44557.1,178228.4,75310.16,Mumbai,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,597f9226-eefb-4138-903e-fac6daa200be
O011259,2025-05-23,C0016,P050,1,50189.25,50189.25,21297.14,Lucknow,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,dc9334f0-7558-4896-8412-093ed5954228
O011260,2025-12-11,C0180,P005,2,5732.18,11464.36,3318.96,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,04a5cf7b-04e4-4d90-a1fa-1b5eabb3cb4f
O011261,2026-05-31,C0499,P078,3,84748.18,254244.54,54056.46,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,7bffac7f-c4a7-4911-8c18-a20e6b232b9f
O011262,2025-08-07,C0221,P036,6,77896.27,467377.62,149632.92,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,ed6cebbf-7c07-4e0b-a43d-5c8b3d72ba03
O011263,2026-06-23,C0370,P017,3,20184.37,60553.11,23171.58,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,9ec0ba12-b9c5-4805-831e-d2cf35b87117
O011264,2026-06-08,C0122,P085,4,16911.5,67646.0,13808.44,Hyderabad,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,7bf1d2dc-e5ad-4ed4-a9e8-d5dab515aa15
O011265,2025-04-25,C0208,P050,3,50189.25,150567.75,63891.42,Delhi,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,e8f3bd41-c94b-4059-b893-3a26c5c86239
O011266,2025-07-23,C0422,P058,4,55945.75,223783.0,75409.44,Pune,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,7c7f3521-0f5a-48f3-b963-120b27ffb419
O011267,2025-02-15,C0387,P035,2,25290.75,50581.5,9803.12,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,0296c824-eff1-4fcd-9fe7-52fd59a3586e
O011268,2025-07-27,C0437,P008,6,78288.81,469732.86,190385.76,Lucknow,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,00c86d37-9b28-458a-bc9c-cef4817ce817
O011269,2026-01-31,C0002,P093,6,3489.65,20937.9,8281.32,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,ae181373-363c-42e5-b547-46b603efc19d
O011270,2025-05-09,C0274,P077,1,66427.49,66427.49,27908.92,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,3b1c0243-5417-4710-9c4a-58182d8fef03
O011271,2025-08-11,C0272,P074,5,70172.93,350864.65,129908.7,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,83715a40-12d4-4e60-bd15-ce7d0ee1603f
O011272,2025-08-04,C0336,P006,4,12493.03,49972.12,11360.68,Mumbai,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,3ecd90a0-9c3b-46f3-942b-fbf566a10284
O011273,2026-04-12,C0250,P014,7,27083.8,189586.6,59488.1,Delhi,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,dfea4134-1a0b-4199-8397-9d864193d81f
O011274,2025-06-07,C0472,P085,5,16911.5,84557.5,17260.55,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,a6d29697-3808-4556-bd88-e75822ab75dd
O011275,2025-07-18,C0058,P062,7,31007.19,217050.33,79245.32,Ahmedabad,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,7f30aa5e-324b-465c-9476-c109f46a7bbe
O011276,2025-12-22,C0497,P001,2,55441.98,110883.96,23926.26000000001,Lucknow,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,68d25b48-ee6c-4714-b066-47bd003fbca1
O011277,2026-02-28,C0247,P077,3,66427.49,199282.47,83726.76,Chennai,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,feb5e5eb-4357-4f33-a0fe-5075f1431e41
O011278,2025-10-08,C0151,P015,4,74385.42,297541.68,65517.04,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,490b4860-a467-4629-acf3-4bfe60f1c64a
O011279,2025-02-19,C0284,P003,3,20177.37,60532.11,15046.83,Lucknow,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,d2e256f1-2028-41b2-b1a2-6d86a3a085cf
O011280,2025-02-01,C0403,P001,7,55441.98,388093.86,83741.91000000003,Mumbai,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,84f9a744-acc6-4fcf-b2cd-f6fdc80583b8
O011281,2025-07-15,C0306,P034,1,32304.09,32304.09,8555.72,Jaipur,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,1bbe424c-e66c-4359-a901-c42309b31476
O011282,2025-06-30,C0020,P070,7,10141.2,70988.4,15642.69,Hyderabad,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,b308c097-766d-4d33-837b-d41e358d581c
O011283,2026-06-02,C0220,P015,4,74385.42,297541.68,65517.04,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,a089bcd4-fdf6-4738-b83d-8f3342a31bf3
O011284,2025-03-09,C0270,P088,6,51535.17,309211.02,72231.66,Chennai,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,4f106ce1-4213-44ec-ba72-1008a8c16dd5
O011285,2025-04-02,C0027,P037,7,27964.43,195751.01,59788.75,Bengaluru,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,d52a7594-b5e4-470f-9ad0-62f7289a0c7a
O011286,2025-07-14,C0023,P096,2,72358.05,144716.1,59057.56,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,20eafc86-ed2f-4b59-8153-0429387c2201
O011287,2026-02-02,C0391,P010,2,9887.42,19774.84,8785.76,Lucknow,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,0e604eeb-4c61-4891-a53d-4dd55ff8ec45
O011288,2025-05-12,C0001,P072,4,50034.87,200139.48,52987.72,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,9b2574a0-f1b0-477e-9736-01f932d47660
O011289,2025-08-16,C0307,P033,7,31194.05,218358.35,78953.21,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,b0eb19bc-7c71-4ad8-b986-59c358a9d21c
O011290,2025-06-08,C0375,P027,6,45602.9,273617.4,85138.74,Ahmedabad,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,706d8e60-4738-42ac-85d5-4109e0c9463d
O011291,2026-02-16,C0254,P081,7,56609.95,396269.65,108762.64,Bengaluru,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,f79863be-73e4-4fb1-9258-f43ba680bd06
O011292,2026-01-11,C0334,P070,3,10141.2,30423.6,6704.01,Chandigarh,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,84de7c63-4647-41d6-a5cc-5065bb655d14
O011293,2025-07-11,C0288,P053,3,39651.46,118954.38,36743.76,Ahmedabad,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,732ddf8e-c9dd-4f10-bca6-9be2f2bbbac9
O011294,2025-03-05,C0062,P073,1,1124.74,1124.74,368.17,Bhopal,Central,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,afd7441e-a304-40fa-b0b1-5da26872065e
O011295,2025-03-11,C0147,P015,6,74385.42,446312.52,98275.56,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,b0722566-5f33-4f9f-8c7c-72deb2ddb7ef
O011296,2025-11-20,C0229,P074,5,70172.93,350864.65,129908.7,Mumbai,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,7cc26e72-9968-4101-860d-c595f90f7139
O011297,2025-09-18,C0173,P046,6,11748.68,70492.08,13471.2,Ahmedabad,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,763b2319-e7bf-45c3-8b43-826ed921411f
O011298,2025-03-08,C0350,P083,2,2542.64,5085.28,1957.72,Pune,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,ce9e2bcf-f8ee-4d66-9852-437544ab9510
O011299,2026-02-20,C0232,P039,2,68388.95,136777.9,41876.6,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,d64bafcd-bcb2-4d10-bcf6-ea6e83c95e5b
O011300,2025-08-27,C0312,P066,5,47040.17,235200.85,46391.55,Mumbai,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,72126132-9bdc-4250-af21-b7bdccf08e5a
O011301,2026-06-02,C0256,P023,6,71716.38,430298.28,88763.52,Jaipur,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,bf359088-0079-4d37-bcd8-16a3e56d7e80
O011302,2026-04-26,C0437,P041,1,62487.13,62487.13,24704.33,Lucknow,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,c7b62fd2-014d-49b8-bda1-a024955c4d14
O011303,2026-04-17,C0288,P078,3,84748.18,254244.54,54056.46,Ahmedabad,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,ca54d9f4-d5c5-40c0-873b-034e5ba61de4
O011304,2025-09-19,C0420,P002,4,38624.92,154499.68,59186.24,Bengaluru,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,8d1ae735-175d-44ba-a4e4-d2e7b73e2b45
O011305,2025-05-30,C0329,P026,1,66232.37,66232.37,27398.4,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,2d2d8ac5-5fad-440e-9d34-ab68f0c430b9
O011306,2025-08-01,C0263,P027,4,45602.9,182411.6,56759.16,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,f7623544-d2a9-495e-b12a-ac884951b9de
O011307,2025-12-13,C0348,P042,2,59082.26,118164.52,25713.3,Lucknow,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,2ac8d99e-bf5a-416f-902c-29188b4c337f
O011308,2025-05-30,C0107,P031,5,40661.34,203306.7,68603.8,Jaipur,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,7919c194-2193-4cd2-b92a-570ce2a79630
O011309,2026-01-11,C0031,P037,3,27964.43,83893.29,25623.75,Chandigarh,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,bc8c4dbb-a0f0-4596-b2dc-f512ac0cdd2e
O011310,2026-02-13,C0355,P001,6,55441.98,332651.88,71778.78000000003,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,225c4fce-b3b5-4474-8961-26414b5b7a88
O011311,2025-11-12,C0087,P034,6,32304.09,193824.54,51334.32,Hyderabad,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,8d45aba5-72f6-4837-960c-158578dbc5eb
O011312,2025-10-07,C0170,P077,5,66427.49,332137.45,139544.6,Bengaluru,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,1892726f-80bc-4267-9d63-950f7abce30e
O011313,2026-05-19,C0001,P065,2,32631.52,65263.04,16510.56,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,5b1bdf76-3e3d-4fd4-84ca-984365df65dc
O011314,2025-07-11,C0095,P003,3,20177.37,60532.11,15046.83,Delhi,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,de1b30de-13ed-4bf3-a767-fe7256487447
O011315,2026-04-04,C0177,P093,2,3489.65,6979.3,2760.44,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,8a5705bf-b5ee-4e17-9913-06b0b9fccc9c
O011316,2025-05-06,C0082,P062,1,31007.19,31007.19,11320.76,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,6b865c46-8cae-4962-99f6-c26e24db2f64
O011317,2026-04-15,C0075,P034,4,32304.09,129216.36,34222.88,Lucknow,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,9c9f3c7b-4a49-4b85-91f4-0a8cdba37ab2
O011318,2025-06-06,C0379,P070,4,10141.2,40564.8,8938.68,Chandigarh,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,da3cf50b-0ab8-45c6-a0ba-783b49eae8c0
O011319,2026-03-04,C0149,P014,5,27083.8,135419.0,42491.5,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,d66519f0-cd20-422b-a6b6-93f7b86844a4
O011320,2026-06-12,C0274,P058,3,55945.75,167837.25,56557.08,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,a984d8d4-13a7-4a42-9ace-5ccb38059913
O011321,2025-07-10,C0444,P041,6,62487.13,374922.78,148225.98,Bengaluru,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,8b5c266e-4301-4980-b1d4-afb413ed9535
O011322,2025-09-21,C0062,P030,6,22708.06,136248.36,56170.08,Bhopal,Central,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,55b809e7-13d9-4e1a-ace9-304300d9c71a
O011323,2025-02-10,C0433,P033,4,31194.05,124776.2,45116.12,Jaipur,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,deea494b-d782-4728-87eb-d45be6be76b4
O011324,2025-04-30,C0391,P032,1,19829.84,19829.84,6955.75,Lucknow,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,9c3d1e15-eb11-451a-b3e2-11c3603dad89
O011325,2025-05-09,C0333,P082,7,7760.23,54321.61,11288.06,Jaipur,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,eb0529af-2eb7-49ed-a95f-d7e15817c960
