order_id,order_date,customer_id,product_id,quantity,unit_price,sales,profit,city,region,segment
O011122,2025-09-14,C0491,P011,1,4784.18,4784.18,1927.29,Bhopal,Central,Corporate
O011123,2025-01-21,C0347,P024,1,83265.14,83265.14,19438.5,Chennai,South,Corporate
O011124,2026-02-06,C0278,P098,4,23072.83,92291.32,23841.24,Chennai,South,Home Office
O011125,2025-08-09,C0026,P022,5,78617.57,393087.85,166370.3,Hyderabad,South,Consumer
O011126,2026-01-10,C0014,P023,6,71716.38,430298.28,88763.52,Delhi,North,Home Office
O011127,2026-05-19,C0405,P036,7,77896.27,545273.89,174571.74,Bhopal,Central,Home Office
O011128,2025-07-11,C0184,P021,7,70857.3,496001.1,216241.76,Pune,West,Consumer
O011129,2026-04-29,C0249,P094,2,10688.52,21377.04,6707.62,Delhi,North,Corporate
O011130,2025-09-22,C0081,P030,3,22708.06,68124.18,28085.04,Delhi,North,Corporate
O011131,2026-01-02,C0122,P089,5,20337.91,101689.55,22438.8,Hyderabad,South,Home Office
O011132,2025-12-28,C0366,P064,5,79575.94,397879.7,132002.9,Bhopal,Central,Consumer
O011133,2025-10-10,C0361,P093,2,3489.65,6979.3,2760.44,Jaipur,North,Corporate
O011134,2025-09-16,C0093,P019,7,4262.66,29838.62,10417.4,Ahmedabad,West,Corporate
O011135,2025-09-27,C0353,P073,1,1124.74,1124.74,368.17,Delhi,North,Corporate
O011136,2025-12-31,C0091,P032,2,19829.84,39659.68,13911.5,Pune,West,Home Office
O011137,2026-06-11,C0067,P046,3,11748.68,35246.04,6735.6,Mumbai,West,Corporate
O011138,2026-01-28,C0395,P036,3,77896.27,233688.81,74816.46,Mumbai,West,Consumer
O011139,2025-02-12,C0316,P056,1,79160.58,79160.58,33063.15,Bhopal,Central,Home Office
O011140,2025-01-16,C0319,P047,6,68091.08,408546.48,118358.28,Bhopal,Central,Home Office
O011141,2026-02-06,C0094,P079,7,24189.5,169326.5,37935.59,Bhopal,Central,Corporate
O011142,2025-10-01,C0007,P006,7,12493.03,87451.21,19881.19,Lucknow,North,Consumer
O011143,2025-06-05,C0249,P097,2,62464.02,124928.04,49706.22,Delhi,North,Corporate
O011144,2025-03-24,C0344,P091,3,78868.39,236605.17,57147.42,Kolkata,East,Home Office
O011145,2025-10-18,C0029,P001,3,55441.98,166325.94,35889.390000000014,Pune,West,Home Office
O011146,2026-04-26,C0245,P024,5,83265.14,416325.7,97192.5,Kolkata,East,Corporate
O011147,2026-01-11,C0117,P068,4,32040.45,128161.8,23531.72,Pune,West,Corporate
O011148,2026-01-07,C0001,P068,6,32040.45,192242.7,35297.58,Kolkata,East,Consumer
O011149,2026-01-02,C0421,P075,7,39019.9,273139.3,90293.07,Ahmedabad,West,Corporate
O011150,2025-11-02,C0224,P084,5,12225.42,61127.1,14687.15,Kolkata,East,Home Office
O011151,2025-09-13,C0290,P036,5,77896.27,389481.35,124694.1,Chandigarh,North,Home Office
O011152,2025-07-01,C0066,P045,7,7255.16,50786.12,10019.94,Bengaluru,South,Corporate
O011153,2025-07-30,C0339,P042,2,59082.26,118164.52,25713.3,Hyderabad,South,Corporate
O011154,2026-03-31,C0480,P012,5,4613.19,23065.95,6698.15,Jaipur,North,Corporate
O011155,2025-07-04,C0093,P076,5,25719.67,128598.35,25979.55,Ahmedabad,West,Corporate
O011156,2026-06-04,C0089,P095,2,63361.38,126722.76,35469.3,Bengaluru,South,Consumer
O011157,2025-01-17,C0325,P086,3,55810.37,167431.11,73709.22,Lucknow,North,Home Office
O011158,2025-09-08,C0328,P038,4,72139.76,288559.04,79007.88,Kolkata,East,Corporate
O011159,2025-12-14,C0161,P072,4,50034.87,200139.48,52987.72,Hyderabad,South,Corporate
O011160,2026-02-24,C0337,P068,3,32040.45,96121.35,17648.79,Mumbai,West,Consumer
O011161,2025-10-29,C0110,P095,6,63361.38,380168.28,106407.9,Mumbai,West,Consumer
O011162,2026-03-22,C0091,P091,4,78868.39,315473.56,76196.56,Pune,West,Home Office
O011163,2026-03-22,C0014,P034,3,32304.09,96912.27,25667.16,Delhi,North,Home Office
O011164,2025-03-28,C0233,P012,5,4613.19,23065.95,6698.15,Bhopal,Central,Consumer
O011165,2025-08-23,C0224,P100,4,4708.17,18832.68,5340.88,Kolkata,East,Home Office
O011166,2026-06-05,C0021,P047,7,68091.08,476637.56,138084.66,Bhopal,Central,Home Office
O011167,2025-05-10,C0482,P037,1,27964.43,27964.43,8541.25,Kolkata,East,Home Office
O011168,2025-10-13,C0106,P008,5,78288.81,391444.05,158654.8,Mumbai,West,Corporate
O011169,2025-02-05,C0361,P020,5,44557.1,222785.5,94137.7,Jaipur,North,Corporate
O011170,2025-06-29,C0361,P082,2,7760.23,15520.46,3225.16,Jaipur,North,Corporate
O011171,2025-02-27,C0218,P058,4,55945.75,223783.0,75409.44,Pune,West,Consumer
O011172,2025-12-12,C0190,P051,5,52404.79,262023.95,105792.5,Lucknow,North,Home Office
O011173,2025-07-04,C0333,P045,4,7255.16,29020.64,5725.68,Jaipur,North,Consumer
O011174,2025-03-01,C0136,P032,4,19829.84,79319.36,27823.0,Kolkata,East,Corporate
O011175,2025-09-29,C0110,P012,3,4613.19,13839.57,4018.89,Mumbai,West,Consumer
O011176,2025-05-03,C0082,P014,4,27083.8,108335.2,33993.2,Delhi,North,Home Office
O011177,2026-03-15,C0435,P017,4,20184.37,80737.48,30895.44,Bengaluru,South,Consumer
O011178,2025-10-30,C0052,P045,4,7255.16,29020.64,5725.68,Bhopal,Central,Home Office
O011179,2025-08-05,C0443,P059,3,65835.37,197506.11,53083.23,Ahmedabad,West,Corporate
O011180,2025-07-29,C0313,P030,5,22708.06,113540.3,46808.4,Hyderabad,South,Consumer
O011181,2025-07-16,C0031,P054,2,64952.37,129904.74,30424.2,Chandigarh,North,Corporate
O011182,2026-05-15,C0162,P014,3,27083.8,81251.4,25494.9,Ahmedabad,West,Consumer
O011183,2025-02-06,C0161,P074,3,70172.93,210518.79,77945.22,Hyderabad,South,Corporate
O011184,2025-04-04,C0419,P091,2,78868.39,157736.78,38098.28,Delhi,North,Consumer
O011185,2025-04-05,C0466,P010,7,9887.42,69211.94,30750.16,Ahmedabad,West,Corporate
O011186,2025-05-02,C0434,P094,2,10688.52,21377.04,6707.62,Bengaluru,South,Consumer
O011187,2025-12-18,C0054,P079,3,24189.5,72568.5,16258.11,Delhi,North,Home Office
O011188,2025-07-19,C0308,P052,2,48055.61,96111.22,28395.46,Bengaluru,South,Corporate
O011189,2026-01-24,C0251,P010,3,9887.42,29662.26,13178.64,Bhopal,Central,Corporate
O011190,2025-10-20,C0211,P040,6,53827.37,322964.22,120206.64,Delhi,North,Consumer
O011191,2026-03-01,C0369,P006,7,12493.03,87451.21,19881.19,Chandigarh,North,Home Office
O011192,2025-10-17,C0414,P070,4,10141.2,40564.8,8938.68,Ahmedabad,West,Home Office
O011193,2025-07-04,C0313,P050,6,50189.25,301135.5,127782.84,Hyderabad,South,Consumer
O011194,2025-02-07,C0385,P035,4,25290.75,101163.0,19606.24,Chennai,South,Consumer
O011195,2025-01-25,C0451,P069,2,61032.2,122064.4,23580.08,Ahmedabad,West,Consumer
O011196,2025-01-17,C0426,P001,4,55441.98,221767.92,47852.52000000002,Bhopal,Central,Consumer
O011197,2025-11-08,C0347,P021,3,70857.3,212571.9,92675.04,Chennai,South,Corporate
O011198,2025-08-19,C0186,P069,4,61032.2,244128.8,47160.16,Hyderabad,South,Home Office
O011199,2025-11-12,C0162,P041,3,62487.13,187461.39,74112.99,Ahmedabad,West,Consumer
O011200,2026-04-08,C0383,P060,1,28412.52,28412.52,5893.92,Delhi,North,Corporate
O011201,2026-03-27,C0394,P082,1,7760.23,7760.23,1612.58,Delhi,North,Corporate
O011202,2026-04-27,C0234,P085,6,16911.5,101469.0,20712.66,Ahmedabad,West,Corporate
O011203,2025-11-22,C0061,P056,6,79160.58,474963.48,198378.9,Chennai,South,Consumer
O011204,2025-04-19,C0406,P073,1,1124.74,1124.74,368.17,Chandigarh,North,Home Office
O011205,2026-05-15,C0318,P037,3,27964.43,83893.29,25623.75,Ahmedabad,West,Consumer
O011206,2025-01-29,C0045,P053,3,39651.46,118954.38,36743.76,Delhi,North,Consumer
O011207,2025-03-29,C0188,P041,4,62487.13,249948.52,98817.32,Delhi,North,Home Office
O011208,2025-10-26,C0365,P036,5,77896.27,389481.35,124694.1,Chandigarh,North,Consumer
O011209,2025-09-26,C0283,P051,3,52404.79,157214.37,63475.5,Delhi,North,Home Office
O011210,2025-09-01,C0266,P002,6,38624.92,231749.52,88779.36,Pune,West,Corporate
O011211,2025-08-10,C0147,P003,3,20177.37,60532.11,15046.83,Kolkata,East,Home Office
O011212,2025-03-10,C0419,P065,3,32631.52,97894.56,24765.84,Delhi,North,Consumer
O011213,2025-12-11,C0138,P092,1,59364.42,59364.42,13282.51,Ahmedabad,West,Consumer
O011214,2025-08-04,C0259,P022,7,78617.57,550322.99,232918.42,Delhi,North,Home Office
O011215,2025-01-13,C0331,P010,7,9887.42,69211.94,30750.16,Bengaluru,South,Consumer
O011216,2026-01-05,C0156,P092,5,59364.42,296822.1,66412.55,Lucknow,North,Consumer
O011217,2025-12-07,C0158,P078,7,84748.18,593237.26,126131.74,Kolkata,East,Consumer
O011218,2026-05-06,C0110,P091,1,78868.39,78868.39,19049.14,Mumbai,West,Consumer
O011219,2025-04-14,C0005,P006,1,12493.03,12493.03,2840.17,Delhi,North,Home Office
O011220,2025-07-06,C0364,P040,1,53827.37,53827.37,20034.44,Chandigarh,North,Consumer
O011221,2025-05-26,C0499,P053,6,39651.46,237908.76,73487.52,Delhi,North,Corporate
O011222,2025-01-05,C0261,P080,5,9117.15,45585.75,8216.45,Kolkata,East,Corporate
O011223,2025-08-04,C0304,P080,1,9117.15,9117.15,1643.29,Pune,West,Home Office
O011224,2026-04-09,C0323,P001,5,55441.98,277209.9,59815.65000000002,Mumbai,West,Corporate
O011225,2026-02-01,C0264,P045,1,7255.16,7255.16,1431.42,Pune,West,Home Office
O011226,2025-01-19,C0472,P088,4,51535.17,206140.68,48154.44,Kolkata,East,Corporate
O011227,2025-03-07,C0143,P027,1,45602.9,45602.9,14189.79,Chennai,South,Home Office
O011228,2026-06-02,C0288,P010,1,9887.42,9887.42,4392.88,Ahmedabad,West,Home Office
O011229,2025-07-19,C0303,P081,2,56609.95,113219.9,31075.04,Hyderabad,South,Home Office
O011230,2026-05-18,C0306,P069,3,61032.2,183096.6,35370.12,Jaipur,North,Consumer
O011231,2025-01-08,C0352,P023,1,71716.38,71716.38,14793.92,Ahmedabad,West,Home Office
O011232,2026-01-31,C0423,P083,4,2542.64,10170.56,3915.44,Bhopal,Central,Consumer
O011233,2025-09-25,C0442,P017,7,20184.37,141290.59,54067.02,Chandigarh,North,Consumer
O011234,2025-11-26,C0220,P017,5,20184.37,100921.85,38619.3,Bhopal,Central,Consumer
O011235,2025-06-01,C0015,P065,1,32631.52,32631.52,8255.28,Chandigarh,North,Consumer
O011236,2025-09-17,C0306,P079,1,24189.5,24189.5,5419.37,Jaipur,North,Consumer
O011237,2025-12-16,C0143,P071,6,54180.31,325081.86,135585.54,Chennai,South,Home Office
O011238,2025-06-10,C0398,P046,5,11748.68,58743.4,11226.0,Chennai,South,Consumer
O011239,2026-02-13,C0495,P021,7,70857.3,496001.1,216241.76,Pune,West,Home Office
O011240,2025-06-03,C0494,P065,3,32631.52,97894.56,24765.84,Lucknow,North,Corporate
O011241,2026-03-20,C0090,P097,1,62464.02,62464.02,24853.11,Hyderabad,South,Corporate
O011242,2025-03-30,C0350,P013,7,57886.28,405203.96,139276.62,Pune,West,Corporate
O011243,2025-02-26,C0081,P055,1,41873.65,41873.65,12064.21,Delhi,North,Corporate
O011244,2025-12-15,C0313,P097,1,62464.02,62464.02,24853.11,Hyderabad,South,Consumer
O011245,2025-08-31,C0301,P007,2,26433.62,52867.24,21736.6,Chandigarh,North,Home Office
O011246,2025-09-26,C0347,P023,4,71716.38,286865.52,59175.68,Chennai,South,Corporate
O011247,2026-03-31,C0356,P025,5,66273.23,331366.15,91632.5,Delhi,North,Corporate
O011248,2026-05-11,C0292,P073,2,1124.74,2249.48,736.34,Bengaluru,South,Corporate
O011249,2025-07-30,C0151,P020,4,44557.1,178228.4,75310.16,Pune,West,Home Office
O011250,2025-07-24,C0231,P081,4,56609.95,226439.8,62150.08,Bengaluru,South,Home Office
O011251,2026-06-24,C0401,P038,7,72139.76,504978.32,138263.79,Bengaluru,South,Home Office
O011252,2026-04-16,C0235,P078,5,84748.18,423740.9,90094.1,Mumbai,West,Consumer
O011253,2025-11-17,C0231,P041,2,62487.13,124974.26,49408.66,Bengaluru,South,Home Office
O011254,2025-09-04,C0308,P046,3,11748.68,35246.04,6735.6,Bengaluru,South,Corporate
O011255,2026-04-06,C0252,P013,5,57886.28,289431.4,99483.3,Jaipur,North,Corporate
O011256,2025-11-15,C0161,P040,1,53827.37,53827.37,20034.44,Hyderabad,South,Corporate
O011257,2026-02-28,C0214,P086,7,55810.37,390672.59,171988.18,Jaipur,North,Corporate
O011258,2025-12-05,C0106,P020,4,44557.1,178228.4,75310.16,Mumbai,West,Corporate
O011259,2025-05-23,C0016,P050,1,50189.25,50189.25,21297.14,Lucknow,North,Home Office
O011260,2025-12-11,C0180,P005,2,5732.18,11464.36,3318.96,Delhi,North,Home Office
O011261,2026-05-31,C0499,P078,3,84748.18,254244.54,54056.46,Delhi,North,Corporate
O011262,2025-08-07,C0221,P036,6,77896.27,467377.62,149632.92,Chandigarh,North,Consumer
O011263,2026-06-23,C0370,P017,3,20184.37,60553.11,23171.58,Bhopal,Central,Consumer
O011264,2026-06-08,C0122,P085,4,16911.5,67646.0,13808.44,Hyderabad,South,Home Office
O011265,2025-04-25,C0208,P050,3,50189.25,150567.75,63891.42,Delhi,North,Consumer
O011266,2025-07-23,C0422,P058,4,55945.75,223783.0,75409.44,Pune,West,Corporate
O011267,2025-02-15,C0387,P035,2,25290.75,50581.5,9803.12,Pune,West,Consumer
O011268,2025-07-27,C0437,P008,6,78288.81,469732.86,190385.76,Lucknow,North,Home Office
O011269,2026-01-31,C0002,P093,6,3489.65,20937.9,8281.32,Pune,West,Consumer
O011270,2025-05-09,C0274,P077,1,66427.49,66427.49,27908.92,Delhi,North,Home Office
O011271,2025-08-11,C0272,P074,5,70172.93,350864.65,129908.7,Bhopal,Central,Consumer
O011272,2025-08-04,C0336,P006,4,12493.03,49972.12,11360.68,Mumbai,West,Consumer
O011273,2026-04-12,C0250,P014,7,27083.8,189586.6,59488.1,Delhi,North,Consumer
O011274,2025-06-07,C0472,P085,5,16911.5,84557.5,17260.55,Kolkata,East,Corporate
O011275,2025-07-18,C0058,P062,7,31007.19,217050.33,79245.32,Ahmedabad,West,Home Office
O011276,2025-12-22,C0497,P001,2,55441.98,110883.96,23926.26000000001,Lucknow,North,Consumer
O011277,2026-02-28,C0247,P077,3,66427.49,199282.47,83726.76,Chennai,South,Home Office
O011278,2025-10-08,C0151,P015,4,74385.42,297541.68,65517.04,Pune,West,Home Office
O011279,2025-02-19,C0284,P003,3,20177.37,60532.11,15046.83,Lucknow,North,Consumer
O011280,2025-02-01,C0403,P001,7,55441.98,388093.86000000004,83741.91000000003,Mumbai,West,Consumer
O011281,2025-07-15,C0306,P034,1,32304.09,32304.09,8555.72,Jaipur,North,Consumer
O011282,2025-06-30,C0020,P070,7,10141.2,70988.4,15642.69,Hyderabad,South,Home Office
O011283,2026-06-02,C0220,P015,4,74385.42,297541.68,65517.04,Bhopal,Central,Consumer
O011284,2025-03-09,C0270,P088,6,51535.17,309211.02,72231.66,Chennai,South,Consumer
O011285,2025-04-02,C0027,P037,7,27964.43,195751.01,59788.75,Bengaluru,South,Home Office
O011286,2025-07-14,C0023,P096,2,72358.05,144716.1,59057.56,Kolkata,East,Home Office
O011287,2026-02-02,C0391,P010,2,9887.42,19774.84,8785.76,Lucknow,North,Consumer
O011288,2025-05-12,C0001,P072,4,50034.87,200139.48,52987.72,Chandigarh,North,Consumer
O011289,2025-08-16,C0307,P033,7,31194.05,218358.35,78953.21,Pune,West,Consumer
O011290,2025-06-08,C0375,P027,6,45602.9,273617.4,85138.74,Ahmedabad,West,Corporate
O011291,2026-02-16,C0254,P081,7,56609.95,396269.65,108762.64,Bengaluru,South,Consumer
O011292,2026-01-11,C0334,P070,3,10141.2,30423.6,6704.01,Chandigarh,North,Home Office
O011293,2025-07-11,C0288,P053,3,39651.46,118954.38,36743.76,Ahmedabad,West,Home Office
O011294,2025-03-05,C0062,P073,1,1124.74,1124.74,368.17,Bhopal,Central,Corporate
O011295,2025-03-11,C0147,P015,6,74385.42,446312.52,98275.56,Kolkata,East,Home Office
O011296,2025-11-20,C0229,P074,5,70172.93,350864.65,129908.7,Mumbai,West,Corporate
O011297,2025-09-18,C0173,P046,6,11748.68,70492.08,13471.2,Ahmedabad,West,Consumer
O011298,2025-03-08,C0350,P083,2,2542.64,5085.28,1957.72,Pune,West,Corporate
O011299,2026-02-20,C0232,P039,2,68388.95,136777.9,41876.6,Kolkata,East,Corporate
O011300,2025-08-27,C0312,P066,5,47040.17,235200.85,46391.55,Mumbai,West,Home Office
O011301,2026-06-02,C0256,P023,6,71716.38,430298.28,88763.52,Jaipur,North,Corporate
O011302,2026-04-26,C0437,P041,1,62487.13,62487.13,24704.33,Lucknow,North,Home Office
O011303,2026-04-17,C0288,P078,3,84748.18,254244.54,54056.46,Ahmedabad,West,Home Office
O011304,2025-09-19,C0420,P002,4,38624.92,154499.68,59186.24,Bengaluru,South,Home Office
O011305,2025-05-30,C0329,P026,1,66232.37,66232.37,27398.4,Delhi,North,Home Office
O011306,2025-08-01,C0263,P027,4,45602.9,182411.6,56759.16,Chandigarh,North,Consumer
O011307,2025-12-13,C0348,P042,2,59082.26,118164.52,25713.3,Lucknow,North,Consumer
O011308,2025-05-30,C0107,P031,5,40661.34,203306.7,68603.8,Jaipur,North,Home Office
O011309,2026-01-11,C0031,P037,3,27964.43,83893.29,25623.75,Chandigarh,North,Corporate
O011310,2026-02-13,C0355,P001,6,55441.98,332651.88,71778.78000000003,Kolkata,East,Home Office
O011311,2025-11-12,C0087,P034,6,32304.09,193824.54,51334.32,Hyderabad,South,Corporate
O011312,2025-10-07,C0170,P077,5,66427.49,332137.45,139544.6,Bengaluru,South,Corporate
O011313,2026-05-19,C0001,P065,2,32631.52,65263.04,16510.56,Chandigarh,North,Consumer
O011314,2025-07-11,C0095,P003,3,20177.37,60532.11,15046.83,Delhi,North,Consumer
O011315,2026-04-04,C0177,P093,2,3489.65,6979.3,2760.44,Bhopal,Central,Consumer
O011316,2025-05-06,C0082,P062,1,31007.19,31007.19,11320.76,Delhi,North,Home Office
O011317,2026-04-15,C0075,P034,4,32304.09,129216.36,34222.88,Lucknow,North,Consumer
O011318,2025-06-06,C0379,P070,4,10141.2,40564.8,8938.68,Chandigarh,North,Corporate
O011319,2026-03-04,C0149,P014,5,27083.8,135419.0,42491.5,Kolkata,East,Home Office
O011320,2026-06-12,C0274,P058,3,55945.75,167837.25,56557.08,Delhi,North,Home Office
O011321,2025-07-10,C0444,P041,6,62487.13,374922.78,148225.98,Bengaluru,South,Corporate
O011322,2025-09-21,C0062,P030,6,22708.06,136248.36,56170.08,Bhopal,Central,Corporate
O011323,2025-02-10,C0433,P033,4,31194.05,124776.2,45116.12,Jaipur,North,Consumer
O011324,2025-04-30,C0391,P032,1,19829.84,19829.84,6955.75,Lucknow,North,Consumer
O011325,2025-05-09,C0333,P082,7,7760.23,54321.61,11288.06,Jaipur,North,Consumer
O011326,2026-01-03,C0296,P046,6,11748.68,70492.08,13471.2,Bhopal,Central,Corporate
O011327,2025-10-18,C0036,P015,5,74385.42,371927.1,81896.3,Kolkata,East,Home Office
O011328,2025-11-16,C0443,P085,1,16911.5,16911.5,3452.11,Ahmedabad,West,Corporate
O011329,2026-04-04,C0204,P049,1,80416.62,80416.62,30685.9,Ahmedabad,West,Home Office
O011330,2026-03-26,C0083,P095,7,63361.38,443529.66,124142.55,Jaipur,North,Home Office
O011331,2025-12-01,C0059,P041,1,62487.13,62487.13,24704.33,Kolkata,East,Consumer
O011332,2025-06-15,C0433,P053,1,39651.46,39651.46,12247.92,Jaipur,North,Consumer
O011333,2026-03-30,C0086,P044,3,8155.53,24466.59,6215.91,Chennai,South,Corporate
O011334,2026-05-02,C0111,P031,2,40661.34,81322.68,27441.52,Lucknow,North,Home Office
O011335,2025-06-17,C0148,P100,5,4708.17,23540.85,6676.1,Ahmedabad,West,Corporate
O011336,2026-06-08,C0298,P013,7,57886.28,405203.96,139276.62,Delhi,North,Home Office
O011337,2026-02-26,C0147,P018,3,48589.08,145767.24,49212.36,Kolkata,East,Home Office
O011338,2025-05-09,C0314,P004,1,69423.02,69423.02,29267.0,Pune,West,Corporate
O011339,2025-06-12,C0378,P027,7,45602.9,319220.3,99328.53,Delhi,North,Consumer
O011340,2025-04-06,C0447,P092,6,59364.42,356186.52,79695.06,Chandigarh,North,Consumer
O011341,2026-01-14,C0036,P018,5,48589.08,242945.4,82020.6,Kolkata,East,Home Office
O011342,2025-08-01,C0493,P096,3,72358.05,217074.15,88586.34,Kolkata,East,Consumer
O011343,2025-01-17,C0387,P078,3,84748.18,254244.54,54056.46,Pune,West,Consumer
O011344,2026-01-31,C0049,P083,3,2542.64,7627.92,2936.58,Mumbai,West,Home Office
O011345,2025-12-15,C0401,P090,4,4940.14,19760.56,4618.84,Bengaluru,South,Home Office
O011346,2025-08-02,C0098,P095,7,63361.38,443529.66,124142.55,Bhopal,Central,Corporate
O011347,2026-02-01,C0184,P074,3,70172.93,210518.79,77945.22,Pune,West,Consumer
O011348,2026-05-19,C0046,P027,6,45602.9,273617.4,85138.74,Jaipur,North,Consumer
O011349,2026-04-19,C0014,P078,1,84748.18,84748.18,18018.82,Delhi,North,Home Office
O011350,2026-04-06,C0127,P037,6,27964.43,167786.58,51247.5,Delhi,North,Corporate
O011351,2026-06-12,C0208,P032,7,19829.84,138808.88,48690.25,Delhi,North,Consumer
O011352,2025-12-05,C0263,P003,7,20177.37,141241.59,35109.27,Chandigarh,North,Consumer
O011353,2026-01-29,C0277,P012,7,4613.19,32292.33,9377.41,Pune,West,Home Office
O011354,2026-04-22,C0109,P037,3,27964.43,83893.29,25623.75,Chennai,South,Consumer
O011355,2025-07-21,C0238,P088,5,51535.17,257675.85,60193.05,Ahmedabad,West,Corporate
O011356,2026-01-08,C0203,P081,4,56609.95,226439.8,62150.08,Chandigarh,North,Home Office
O011357,2025-07-07,C0062,P043,5,11298.17,56490.85,16050.05,Bhopal,Central,Corporate
O011358,2025-02-04,C0424,P022,6,78617.57,471705.42,199644.36,Hyderabad,South,Home Office
O011359,2025-10-23,C0214,P052,2,48055.61,96111.22,28395.46,Jaipur,North,Corporate
O011360,2026-06-04,C0451,P045,4,7255.16,29020.64,5725.68,Ahmedabad,West,Consumer
O011361,2026-04-11,C0462,P002,6,38624.92,231749.52,88779.36,Pune,West,Consumer
O011362,2026-02-20,C0472,P081,1,56609.95,56609.95,15537.52,Kolkata,East,Corporate
O011363,2025-04-15,C0423,P053,1,39651.46,39651.46,12247.92,Bhopal,Central,Consumer
O011364,2026-02-12,C0138,P087,1,541.1,541.1,235.95,Ahmedabad,West,Consumer
O011365,2025-05-09,C0090,P084,1,12225.42,12225.42,2937.43,Hyderabad,South,Corporate
O011366,2025-08-16,C0051,P056,6,79160.58,474963.48,198378.9,Lucknow,North,Corporate
O011367,2026-02-16,C0267,P064,4,79575.94,318303.76,105602.32,Ahmedabad,West,Corporate
O011368,2025-04-06,C0142,P018,2,48589.08,97178.16,32808.24,Bhopal,Central,Corporate
O011369,2025-03-27,C0019,P005,1,5732.18,5732.18,1659.48,Bhopal,Central,Corporate
O011370,2025-02-09,C0318,P025,5,66273.23,331366.15,91632.5,Ahmedabad,West,Consumer
O011371,2026-01-05,C0401,P036,4,77896.27,311585.08,99755.28,Bengaluru,South,Home Office
O011372,2025-07-09,C0499,P080,3,9117.15,27351.45,4929.87,Delhi,North,Corporate
O011373,2026-02-20,C0170,P001,3,55441.98,166325.94,35889.390000000014,Bengaluru,South,Corporate
O011374,2025-05-18,C0139,P040,1,53827.37,53827.37,20034.44,Bhopal,Central,Consumer
O011375,2026-06-15,C0035,P048,3,66540.44,199621.32,46974.69,Delhi,North,Home Office
O011376,2026-06-09,C0295,P038,4,72139.76,288559.04,79007.88,Kolkata,East,Corporate
O011377,2025-02-27,C0091,P026,4,66232.37,264929.48,109593.6,Pune,West,Home Office
O011378,2026-02-28,C0260,P001,7,55441.98,388093.86000000004,83741.91000000003,Pune,West,Corporate
O011379,2025-11-15,C0025,P054,2,64952.37,129904.74,30424.2,Hyderabad,South,Consumer
O011380,2025-10-04,C0273,P097,2,62464.02,124928.04,49706.22,Mumbai,West,Corporate
O011381,2026-01-29,C0483,P012,2,4613.19,9226.38,2679.26,Bengaluru,South,Consumer
O011382,2025-11-15,C0055,P021,7,70857.3,496001.1,216241.76,Ahmedabad,West,Consumer
O011383,2025-09-18,C0029,P086,4,55810.37,223241.48,98278.96,Pune,West,Home Office
O011384,2025-11-11,C0497,P032,3,19829.84,59489.52,20867.25,Lucknow,North,Consumer
O011385,2025-06-18,C0121,P013,1,57886.28,57886.28,19896.66,Jaipur,North,Corporate
O011386,2025-05-20,C0040,P051,7,52404.79,366833.53,148109.5,Lucknow,North,Consumer
O011387,2025-11-17,C0021,P004,2,69423.02,138846.04,58534.0,Bhopal,Central,Home Office
O011388,2025-08-02,C0236,P041,6,62487.13,374922.78,148225.98,Pune,West,Consumer
O011389,2025-03-03,C0309,P100,2,4708.17,9416.34,2670.44,Ahmedabad,West,Consumer
O011390,2026-04-25,C0109,P001,6,55441.98,332651.88,71778.78000000003,Chennai,South,Consumer
O011391,2026-05-17,C0280,P014,6,27083.8,162502.8,50989.8,Lucknow,North,Consumer
O011392,2025-10-16,C0204,P068,5,32040.45,160202.25,29414.65,Ahmedabad,West,Home Office
O011393,2025-07-16,C0177,P028,2,72905.03,145810.06,47394.72,Bhopal,Central,Consumer
O011394,2025-02-01,C0380,P083,1,2542.64,2542.64,978.86,Kolkata,East,Home Office
O011395,2026-03-29,C0240,P077,4,66427.49,265709.96,111635.68,Hyderabad,South,Consumer
O011396,2025-01-30,C0357,P071,4,54180.31,216721.24,90390.36,Bhopal,Central,Consumer
O011397,2026-01-31,C0090,P075,3,39019.9,117059.7,38697.03,Hyderabad,South,Corporate
O011398,2026-05-04,C0170,P002,5,38624.92,193124.6,73982.8,Bengaluru,South,Corporate
O011399,2026-06-10,C0223,P014,3,27083.8,81251.4,25494.9,Chandigarh,North,Corporate
O011400,2025-05-11,C0160,P008,6,78288.81,469732.86,190385.76,Jaipur,North,Consumer
O011401,2025-03-17,C0019,P070,3,10141.2,30423.6,6704.01,Bhopal,Central,Corporate
O011402,2025-01-07,C0027,P019,2,4262.66,8525.32,2976.4,Bengaluru,South,Home Office
O011403,2025-01-21,C0186,P083,3,2542.64,7627.92,2936.58,Hyderabad,South,Home Office
O011404,2025-11-15,C0441,P064,7,79575.94,557031.58,184804.06,Chennai,South,Corporate
O011405,2025-07-25,C0239,P052,1,48055.61,48055.61,14197.73,Delhi,North,Home Office
O011406,2026-06-08,C0221,P030,6,22708.06,136248.36,56170.08,Chandigarh,North,Consumer
O011407,2026-05-20,C0240,P079,2,24189.5,48379.0,10838.74,Hyderabad,South,Consumer
O011408,2026-03-30,C0352,P074,5,70172.93,350864.65,129908.7,Ahmedabad,West,Home Office
O011409,2025-09-06,C0268,P097,5,62464.02,312320.1,124265.55,Ahmedabad,West,Corporate
O011410,2025-01-24,C0105,P091,1,78868.39,78868.39,19049.14,Hyderabad,South,Corporate
