order_id,order_date,customer_id,product_id,quantity,unit_price,sales,profit,city,region,segment,processing_timestamp
O011251,2026-06-24,C0401,P038,7,72139.76,504978.32,138263.79,Bengaluru,South,Home Office,2026-07-21T13:08:31
O011252,2026-04-16,C0235,P078,5,84748.18,423740.9,90094.1,Mumbai,West,Consumer,2026-07-21T13:08:31
O011253,2025-11-17,C0231,P041,2,62487.13,124974.26,49408.66,Bengaluru,South,Home Office,2026-07-21T13:08:31
O011254,2025-09-04,C0308,P046,3,11748.68,35246.04,6735.6,Bengaluru,South,Corporate,2026-07-21T13:08:31
O011255,2026-04-06,C0252,P013,5,57886.28,289431.4,99483.3,Jaipur,North,Corporate,2026-07-21T13:08:31
O011256,2025-11-15,C0161,P040,1,53827.37,53827.37,20034.44,Hyderabad,South,Corporate,2026-07-21T13:08:31
O011257,2026-02-28,C0214,P086,7,55810.37,390672.59,171988.18,Jaipur,North,Corporate,2026-07-21T13:08:31
O011258,2025-12-05,C0106,P020,4,44557.1,178228.4,75310.16,Mumbai,West,Corporate,2026-07-21T13:08:31
O011259,2025-05-23,C0016,P050,1,50189.25,50189.25,21297.14,Lucknow,North,Home Office,2026-07-21T13:08:31
O011260,2025-12-11,C0180,P005,2,5732.18,11464.36,3318.96,Delhi,North,Home Office,2026-07-21T13:08:31
O011261,2026-05-31,C0499,P078,3,84748.18,254244.54,54056.46,Delhi,North,Corporate,2026-07-21T13:08:31
O011262,2025-08-07,C0221,P036,6,77896.27,467377.62,149632.92,Chandigarh,North,Consumer,2026-07-21T13:08:31
O011263,2026-06-23,C0370,P017,3,20184.37,60553.11,23171.58,Bhopal,Central,Consumer,2026-07-21T13:08:31
O011264,2026-06-08,C0122,P085,4,16911.5,67646.0,13808.44,Hyderabad,South,Home Office,2026-07-21T13:08:31
O011265,2025-04-25,C0208,P050,3,50189.25,150567.75,63891.42,Delhi,North,Consumer,2026-07-21T13:08:31
O011266,2025-07-23,C0422,P058,4,55945.75,223783.0,75409.44,Pune,West,Corporate,2026-07-21T13:08:31
O011267,2025-02-15,C0387,P035,2,25290.75,50581.5,9803.12,Pune,West,Consumer,2026-07-21T13:08:31
O011268,2025-07-27,C0437,P008,6,78288.81,469732.86,190385.76,Lucknow,North,Home Office,2026-07-21T13:08:31
O011269,2026-01-31,C0002,P093,6,3489.65,20937.9,8281.32,Pune,West,Consumer,2026-07-21T13:08:31
O011270,2025-05-09,C0274,P077,1,66427.49,66427.49,27908.92,Delhi,North,Home Office,2026-07-21T13:08:31
O011271,2025-08-11,C0272,P074,5,70172.93,350864.65,129908.7,Bhopal,Central,Consumer,2026-07-21T13:08:31
O011272,2025-08-04,C0336,P006,4,12493.03,49972.12,11360.68,Mumbai,West,Consumer,2026-07-21T13:08:31
O011273,2026-04-12,C0250,P014,7,27083.8,189586.6,59488.1,Delhi,North,Consumer,2026-07-21T13:08:31
O011274,2025-06-07,C0472,P085,5,16911.5,84557.5,17260.55,Kolkata,East,Corporate,2026-07-21T13:08:31
O011275,2025-07-18,C0058,P062,7,31007.19,217050.33,79245.32,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O011276,2025-12-22,C0497,P001,2,55441.98,110883.96,23926.26000000001,Lucknow,North,Consumer,2026-07-21T13:08:31
O011277,2026-02-28,C0247,P077,3,66427.49,199282.47,83726.76,Chennai,South,Home Office,2026-07-21T13:08:31
O011278,2025-10-08,C0151,P015,4,74385.42,297541.68,65517.04,Pune,West,Home Office,2026-07-21T13:08:31
O011279,2025-02-19,C0284,P003,3,20177.37,60532.11,15046.83,Lucknow,North,Consumer,2026-07-21T13:08:31
O011280,2025-02-01,C0403,P001,7,55441.98,388093.86,83741.91000000003,Mumbai,West,Consumer,2026-07-21T13:08:31
O011281,2025-07-15,C0306,P034,1,32304.09,32304.09,8555.72,Jaipur,North,Consumer,2026-07-21T13:08:31
O011282,2025-06-30,C0020,P070,7,10141.2,70988.4,15642.69,Hyderabad,South,Home Office,2026-07-21T13:08:31
O011283,2026-06-02,C0220,P015,4,74385.42,297541.68,65517.04,Bhopal,Central,Consumer,2026-07-21T13:08:31
O011284,2025-03-09,C0270,P088,6,51535.17,309211.02,72231.66,Chennai,South,Consumer,2026-07-21T13:08:31
O011285,2025-04-02,C0027,P037,7,27964.43,195751.01,59788.75,Bengaluru,South,Home Office,2026-07-21T13:08:31
O011286,2025-07-14,C0023,P096,2,72358.05,144716.1,59057.56,Kolkata,East,Home Office,2026-07-21T13:08:31
O011287,2026-02-02,C0391,P010,2,9887.42,19774.84,8785.76,Lucknow,North,Consumer,2026-07-21T13:08:31
O011288,2025-05-12,C0001,P072,4,50034.87,200139.48,52987.72,Chandigarh,North,Consumer,2026-07-21T13:08:31
O011289,2025-08-16,C0307,P033,7,31194.05,218358.35,78953.21,Pune,West,Consumer,2026-07-21T13:08:31
O011290,2025-06-08,C0375,P027,6,45602.9,273617.4,85138.74,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O011291,2026-02-16,C0254,P081,7,56609.95,396269.65,108762.64,Bengaluru,South,Consumer,2026-07-21T13:08:31
O011292,2026-01-11,C0334,P070,3,10141.2,30423.6,6704.01,Chandigarh,North,Home Office,2026-07-21T13:08:31
O011293,2025-07-11,C0288,P053,3,39651.46,118954.38,36743.76,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O011294,2025-03-05,C0062,P073,1,1124.74,1124.74,368.17,Bhopal,Central,Corporate,2026-07-21T13:08:31
O011295,2025-03-11,C0147,P015,6,74385.42,446312.52,98275.56,Kolkata,East,Home Office,2026-07-21T13:08:31
O011296,2025-11-20,C0229,P074,5,70172.93,350864.65,129908.7,Mumbai,West,Corporate,2026-07-21T13:08:31
O011297,2025-09-18,C0173,P046,6,11748.68,70492.08,13471.2,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O011298,2025-03-08,C0350,P083,2,2542.64,5085.28,1957.72,Pune,West,Corporate,2026-07-21T13:08:31
O011299,2026-02-20,C0232,P039,2,68388.95,136777.9,41876.6,Kolkata,East,Corporate,2026-07-21T13:08:31
O011300,2025-08-27,C0312,P066,5,47040.17,235200.85,46391.55,Mumbai,West,Home Office,2026-07-21T13:08:31
O011301,2026-06-02,C0256,P023,6,71716.38,430298.28,88763.52,Jaipur,North,Corporate,2026-07-21T13:08:31
O011302,2026-04-26,C0437,P041,1,62487.13,62487.13,24704.33,Lucknow,North,Home Office,2026-07-21T13:08:31
O011303,2026-04-17,C0288,P078,3,84748.18,254244.54,54056.46,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O011304,2025-09-19,C0420,P002,4,38624.92,154499.68,59186.24,Bengaluru,South,Home Office,2026-07-21T13:08:31
O011305,2025-05-30,C0329,P026,1,66232.37,66232.37,27398.4,Delhi,North,Home Office,2026-07-21T13:08:31
O011306,2025-08-01,C0263,P027,4,45602.9,182411.6,56759.16,Chandigarh,North,Consumer,2026-07-21T13:08:31
O011307,2025-12-13,C0348,P042,2,59082.26,118164.52,25713.3,Lucknow,North,Consumer,2026-07-21T13:08:31
O011308,2025-05-30,C0107,P031,5,40661.34,203306.7,68603.8,Jaipur,North,Home Office,2026-07-21T13:08:31
O011309,2026-01-11,C0031,P037,3,27964.43,83893.29,25623.75,Chandigarh,North,Corporate,2026-07-21T13:08:31
O011310,2026-02-13,C0355,P001,6,55441.98,332651.88,71778.78000000003,Kolkata,East,Home Office,2026-07-21T13:08:31
O011311,2025-11-12,C0087,P034,6,32304.09,193824.54,51334.32,Hyderabad,South,Corporate,2026-07-21T13:08:31
O011312,2025-10-07,C0170,P077,5,66427.49,332137.45,139544.6,Bengaluru,South,Corporate,2026-07-21T13:08:31
O011313,2026-05-19,C0001,P065,2,32631.52,65263.04,16510.56,Chandigarh,North,Consumer,2026-07-21T13:08:31
O011314,2025-07-11,C0095,P003,3,20177.37,60532.11,15046.83,Delhi,North,Consumer,2026-07-21T13:08:31
O011315,2026-04-04,C0177,P093,2,3489.65,6979.3,2760.44,Bhopal,Central,Consumer,2026-07-21T13:08:31
O011316,2025-05-06,C0082,P062,1,31007.19,31007.19,11320.76,Delhi,North,Home Office,2026-07-21T13:08:31
O011317,2026-04-15,C0075,P034,4,32304.09,129216.36,34222.88,Lucknow,North,Consumer,2026-07-21T13:08:31
O011318,2025-06-06,C0379,P070,4,10141.2,40564.8,8938.68,Chandigarh,North,Corporate,2026-07-21T13:08:31
O011319,2026-03-04,C0149,P014,5,27083.8,135419.0,42491.5,Kolkata,East,Home Office,2026-07-21T13:08:31
O011320,2026-06-12,C0274,P058,3,55945.75,167837.25,56557.08,Delhi,North,Home Office,2026-07-21T13:08:31
O011321,2025-07-10,C0444,P041,6,62487.13,374922.78,148225.98,Bengaluru,South,Corporate,2026-07-21T13:08:31
O011322,2025-09-21,C0062,P030,6,22708.06,136248.36,56170.08,Bhopal,Central,Corporate,2026-07-21T13:08:31
O011323,2025-02-10,C0433,P033,4,31194.05,124776.2,45116.12,Jaipur,North,Consumer,2026-07-21T13:08:31
O011324,2025-04-30,C0391,P032,1,19829.84,19829.84,6955.75,Lucknow,North,Consumer,2026-07-21T13:08:31
O011325,2025-05-09,C0333,P082,7,7760.23,54321.61,11288.06,Jaipur,North,Consumer,2026-07-21T13:08:31
O011326,2026-01-03,C0296,P046,6,11748.68,70492.08,13471.2,Bhopal,Central,Corporate,2026-07-21T13:08:31
O011327,2025-10-18,C0036,P015,5,74385.42,371927.1,81896.3,Kolkata,East,Home Office,2026-07-21T13:08:31
O011328,2025-11-16,C0443,P085,1,16911.5,16911.5,3452.11,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O011329,2026-04-04,C0204,P049,1,80416.62,80416.62,30685.9,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O011330,2026-03-26,C0083,P095,7,63361.38,443529.66,124142.55,Jaipur,North,Home Office,2026-07-21T13:08:31
O011331,2025-12-01,C0059,P041,1,62487.13,62487.13,24704.33,Kolkata,East,Consumer,2026-07-21T13:08:31
O011332,2025-06-15,C0433,P053,1,39651.46,39651.46,12247.92,Jaipur,North,Consumer,2026-07-21T13:08:31
O011333,2026-03-30,C0086,P044,3,8155.53,24466.59,6215.91,Chennai,South,Corporate,2026-07-21T13:08:31
O011334,2026-05-02,C0111,P031,2,40661.34,81322.68,27441.52,Lucknow,North,Home Office,2026-07-21T13:08:31
O011335,2025-06-17,C0148,P100,5,4708.17,23540.85,6676.1,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O011336,2026-06-08,C0298,P013,7,57886.28,405203.96,139276.62,Delhi,North,Home Office,2026-07-21T13:08:31
O011337,2026-02-26,C0147,P018,3,48589.08,145767.24,49212.36,Kolkata,East,Home Office,2026-07-21T13:08:31
O011338,2025-05-09,C0314,P004,1,69423.02,69423.02,29267.0,Pune,West,Corporate,2026-07-21T13:08:31
O011339,2025-06-12,C0378,P027,7,45602.9,319220.3,99328.53,Delhi,North,Consumer,2026-07-21T13:08:31
O011340,2025-04-06,C0447,P092,6,59364.42,356186.52,79695.06,Chandigarh,North,Consumer,2026-07-21T13:08:31
O011341,2026-01-14,C0036,P018,5,48589.08,242945.4,82020.6,Kolkata,East,Home Office,2026-07-21T13:08:31
O011342,2025-08-01,C0493,P096,3,72358.05,217074.15,88586.34,Kolkata,East,Consumer,2026-07-21T13:08:31
O011343,2025-01-17,C0387,P078,3,84748.18,254244.54,54056.46,Pune,West,Consumer,2026-07-21T13:08:31
O011344,2026-01-31,C0049,P083,3,2542.64,7627.92,2936.58,Mumbai,West,Home Office,2026-07-21T13:08:31
O011345,2025-12-15,C0401,P090,4,4940.14,19760.56,4618.84,Bengaluru,South,Home Office,2026-07-21T13:08:31
O011346,2025-08-02,C0098,P095,7,63361.38,443529.66,124142.55,Bhopal,Central,Corporate,2026-07-21T13:08:31
O011347,2026-02-01,C0184,P074,3,70172.93,210518.79,77945.22,Pune,West,Consumer,2026-07-21T13:08:31
O011348,2026-05-19,C0046,P027,6,45602.9,273617.4,85138.74,Jaipur,North,Consumer,2026-07-21T13:08:31
O011349,2026-04-19,C0014,P078,1,84748.18,84748.18,18018.82,Delhi,North,Home Office,2026-07-21T13:08:31
O011350,2026-04-06,C0127,P037,6,27964.43,167786.58,51247.5,Delhi,North,Corporate,2026-07-21T13:08:31
O011351,2026-06-12,C0208,P032,7,19829.84,138808.88,48690.25,Delhi,North,Consumer,2026-07-21T13:08:31
O011352,2025-12-05,C0263,P003,7,20177.37,141241.59,35109.27,Chandigarh,North,Consumer,2026-07-21T13:08:31
O011353,2026-01-29,C0277,P012,7,4613.19,32292.33,9377.41,Pune,West,Home Office,2026-07-21T13:08:31
O011354,2026-04-22,C0109,P037,3,27964.43,83893.29,25623.75,Chennai,South,Consumer,2026-07-21T13:08:31
O011355,2025-07-21,C0238,P088,5,51535.17,257675.85,60193.05,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O011356,2026-01-08,C0203,P081,4,56609.95,226439.8,62150.08,Chandigarh,North,Home Office,2026-07-21T13:08:31
O011357,2025-07-07,C0062,P043,5,11298.17,56490.85,16050.05,Bhopal,Central,Corporate,2026-07-21T13:08:31
O011358,2025-02-04,C0424,P022,6,78617.57,471705.42,199644.36,Hyderabad,South,Home Office,2026-07-21T13:08:31
O011359,2025-10-23,C0214,P052,2,48055.61,96111.22,28395.46,Jaipur,North,Corporate,2026-07-21T13:08:31
O011360,2026-06-04,C0451,P045,4,7255.16,29020.64,5725.68,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O011361,2026-04-11,C0462,P002,6,38624.92,231749.52,88779.36,Pune,West,Consumer,2026-07-21T13:08:31
O011362,2026-02-20,C0472,P081,1,56609.95,56609.95,15537.52,Kolkata,East,Corporate,2026-07-21T13:08:31
O011363,2025-04-15,C0423,P053,1,39651.46,39651.46,12247.92,Bhopal,Central,Consumer,2026-07-21T13:08:31
O011364,2026-02-12,C0138,P087,1,541.1,541.1,235.95,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O011365,2025-05-09,C0090,P084,1,12225.42,12225.42,2937.43,Hyderabad,South,Corporate,2026-07-21T13:08:31
O011366,2025-08-16,C0051,P056,6,79160.58,474963.48,198378.9,Lucknow,North,Corporate,2026-07-21T13:08:31
O011367,2026-02-16,C0267,P064,4,79575.94,318303.76,105602.32,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O011368,2025-04-06,C0142,P018,2,48589.08,97178.16,32808.24,Bhopal,Central,Corporate,2026-07-21T13:08:31
O011369,2025-03-27,C0019,P005,1,5732.18,5732.18,1659.48,Bhopal,Central,Corporate,2026-07-21T13:08:31
O011370,2025-02-09,C0318,P025,5,66273.23,331366.15,91632.5,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O011371,2026-01-05,C0401,P036,4,77896.27,311585.08,99755.28,Bengaluru,South,Home Office,2026-07-21T13:08:31
O011372,2025-07-09,C0499,P080,3,9117.15,27351.45,4929.87,Delhi,North,Corporate,2026-07-21T13:08:31
O011373,2026-02-20,C0170,P001,3,55441.98,166325.94,35889.390000000014,Bengaluru,South,Corporate,2026-07-21T13:08:31
O011374,2025-05-18,C0139,P040,1,53827.37,53827.37,20034.44,Bhopal,Central,Consumer,2026-07-21T13:08:31
O011375,2026-06-15,C0035,P048,3,66540.44,199621.32,46974.69,Delhi,North,Home Office,2026-07-21T13:08:31
O011376,2026-06-09,C0295,P038,4,72139.76,288559.04,79007.88,Kolkata,East,Corporate,2026-07-21T13:08:31
O011377,2025-02-27,C0091,P026,4,66232.37,264929.48,109593.6,Pune,West,Home Office,2026-07-21T13:08:31
O011378,2026-02-28,C0260,P001,7,55441.98,388093.86,83741.91000000003,Pune,West,Corporate,2026-07-21T13:08:31
O011379,2025-11-15,C0025,P054,2,64952.37,129904.74,30424.2,Hyderabad,South,Consumer,2026-07-21T13:08:31
O011380,2025-10-04,C0273,P097,2,62464.02,124928.04,49706.22,Mumbai,West,Corporate,2026-07-21T13:08:31
O011381,2026-01-29,C0483,P012,2,4613.19,9226.38,2679.26,Bengaluru,South,Consumer,2026-07-21T13:08:31
O011382,2025-11-15,C0055,P021,7,70857.3,496001.1,216241.76,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O011383,2025-09-18,C0029,P086,4,55810.37,223241.48,98278.96,Pune,West,Home Office,2026-07-21T13:08:31
O011384,2025-11-11,C0497,P032,3,19829.84,59489.52,20867.25,Lucknow,North,Consumer,2026-07-21T13:08:31
O011385,2025-06-18,C0121,P013,1,57886.28,57886.28,19896.66,Jaipur,North,Corporate,2026-07-21T13:08:31
O011386,2025-05-20,C0040,P051,7,52404.79,366833.53,148109.5,Lucknow,North,Consumer,2026-07-21T13:08:31
O011387,2025-11-17,C0021,P004,2,69423.02,138846.04,58534.0,Bhopal,Central,Home Office,2026-07-21T13:08:31
O011388,2025-08-02,C0236,P041,6,62487.13,374922.78,148225.98,Pune,West,Consumer,2026-07-21T13:08:31
O011389,2025-03-03,C0309,P100,2,4708.17,9416.34,2670.44,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O011390,2026-04-25,C0109,P001,6,55441.98,332651.88,71778.78000000003,Chennai,South,Consumer,2026-07-21T13:08:31
O011391,2026-05-17,C0280,P014,6,27083.8,162502.8,50989.8,Lucknow,North,Consumer,2026-07-21T13:08:31
O011392,2025-10-16,C0204,P068,5,32040.45,160202.25,29414.65,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O011393,2025-07-16,C0177,P028,2,72905.03,145810.06,47394.72,Bhopal,Central,Consumer,2026-07-21T13:08:31
O011394,2025-02-01,C0380,P083,1,2542.64,2542.64,978.86,Kolkata,East,Home Office,2026-07-21T13:08:31
O011395,2026-03-29,C0240,P077,4,66427.49,265709.96,111635.68,Hyderabad,South,Consumer,2026-07-21T13:08:31
O011396,2025-01-30,C0357,P071,4,54180.31,216721.24,90390.36,Bhopal,Central,Consumer,2026-07-21T13:08:31
O011397,2026-01-31,C0090,P075,3,39019.9,117059.7,38697.03,Hyderabad,South,Corporate,2026-07-21T13:08:31
O011398,2026-05-04,C0170,P002,5,38624.92,193124.6,73982.8,Bengaluru,South,Corporate,2026-07-21T13:08:31
O011399,2026-06-10,C0223,P014,3,27083.8,81251.4,25494.9,Chandigarh,North,Corporate,2026-07-21T13:08:31
O011400,2025-05-11,C0160,P008,6,78288.81,469732.86,190385.76,Jaipur,North,Consumer,2026-07-21T13:08:31
O011401,2025-03-17,C0019,P070,3,10141.2,30423.6,6704.01,Bhopal,Central,Corporate,2026-07-21T13:08:31
O011402,2025-01-07,C0027,P019,2,4262.66,8525.32,2976.4,Bengaluru,South,Home Office,2026-07-21T13:08:31
O011403,2025-01-21,C0186,P083,3,2542.64,7627.92,2936.58,Hyderabad,South,Home Office,2026-07-21T13:08:31
O011404,2025-11-15,C0441,P064,7,79575.94,557031.58,184804.06,Chennai,South,Corporate,2026-07-21T13:08:31
O011405,2025-07-25,C0239,P052,1,48055.61,48055.61,14197.73,Delhi,North,Home Office,2026-07-21T13:08:31
O011406,2026-06-08,C0221,P030,6,22708.06,136248.36,56170.08,Chandigarh,North,Consumer,2026-07-21T13:08:31
O011407,2026-05-20,C0240,P079,2,24189.5,48379.0,10838.74,Hyderabad,South,Consumer,2026-07-21T13:08:31
O011408,2026-03-30,C0352,P074,5,70172.93,350864.65,129908.7,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O011409,2025-09-06,C0268,P097,5,62464.02,312320.1,124265.55,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O011410,2025-01-24,C0105,P091,1,78868.39,78868.39,19049.14,Hyderabad,South,Corporate,2026-07-21T13:08:31
O011411,2025-09-26,C0016,P011,2,4784.18,9568.36,3854.58,Lucknow,North,Home Office,2026-07-21T13:08:31
O011412,2025-08-28,C0139,P046,4,11748.68,46994.72,8980.8,Bhopal,Central,Consumer,2026-07-21T13:08:31
O011413,2025-10-22,C0030,P054,3,64952.37,194857.11,45636.3,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O011414,2025-07-09,C0031,P088,6,51535.17,309211.02,72231.66,Chandigarh,North,Corporate,2026-07-21T13:08:31
O011415,2026-01-19,C0180,P032,7,19829.84,138808.88,48690.25,Delhi,North,Home Office,2026-07-21T13:08:31
O011416,2026-03-30,C0231,P065,1,32631.52,32631.52,8255.28,Bengaluru,South,Home Office,2026-07-21T13:08:31
O011417,2025-01-04,C0298,P031,5,40661.34,203306.7,68603.8,Delhi,North,Home Office,2026-07-21T13:08:31
O011418,2025-01-25,C0246,P095,6,63361.38,380168.28,106407.9,Hyderabad,South,Corporate,2026-07-21T13:08:31
O011419,2025-06-26,C0295,P069,4,61032.2,244128.8,47160.16,Kolkata,East,Corporate,2026-07-21T13:08:31
O011420,2026-04-04,C0340,P043,7,11298.17,79087.19,22470.07,Jaipur,North,Consumer,2026-07-21T13:08:31
O011421,2025-03-20,C0455,P042,5,59082.26,295411.3,64283.25,Hyderabad,South,Corporate,2026-07-21T13:08:31
O011422,2025-01-12,C0377,P076,6,25719.67,154318.02,31175.46,Pune,West,Home Office,2026-07-21T13:08:31
O011423,2025-10-22,C0228,P028,7,72905.03,510335.21,165881.52,Bengaluru,South,Consumer,2026-07-21T13:08:31
O011424,2025-12-06,C0306,P044,1,8155.53,8155.53,2071.97,Jaipur,North,Consumer,2026-07-21T13:08:31
O011425,2025-08-02,C0306,P039,5,68388.95,341944.75,104691.5,Jaipur,North,Consumer,2026-07-21T13:08:31
O011426,2026-05-01,C0331,P035,6,25290.75,151744.5,29409.36,Bengaluru,South,Consumer,2026-07-21T13:08:31
O011427,2026-05-29,C0243,P002,5,38624.92,193124.6,73982.8,Bhopal,Central,Consumer,2026-07-21T13:08:31
O011428,2025-07-19,C0355,P036,4,77896.27,311585.08,99755.28,Kolkata,East,Home Office,2026-07-21T13:08:31
O011429,2025-08-01,C0388,P073,5,1124.74,5623.7,1840.85,Kolkata,East,Consumer,2026-07-21T13:08:31
O011430,2026-05-10,C0087,P062,3,31007.19,93021.57,33962.28,Hyderabad,South,Corporate,2026-07-21T13:08:31
O011431,2025-10-09,C0032,P085,6,16911.5,101469.0,20712.66,Hyderabad,South,Home Office,2026-07-21T13:08:31
O011432,2025-08-03,C0497,P072,1,50034.87,50034.87,13246.93,Lucknow,North,Consumer,2026-07-21T13:08:31
O011433,2025-04-04,C0421,P078,2,84748.18,169496.36,36037.64,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O011434,2025-10-23,C0463,P005,7,5732.18,40125.26,11616.36,Jaipur,North,Home Office,2026-07-21T13:08:31
O011435,2026-02-03,C0404,P022,3,78617.57,235852.71,99822.18,Chandigarh,North,Consumer,2026-07-21T13:08:31
O011436,2025-01-05,C0082,P011,5,4784.18,23920.9,9636.45,Delhi,North,Home Office,2026-07-21T13:08:31
O011437,2025-10-01,C0470,P068,5,32040.45,160202.25,29414.65,Delhi,North,Home Office,2026-07-21T13:08:31
O011438,2025-05-16,C0312,P096,1,72358.05,72358.05,29528.78,Mumbai,West,Home Office,2026-07-21T13:08:31
O011439,2025-01-13,C0349,P013,2,57886.28,115772.56,39793.32,Hyderabad,South,Consumer,2026-07-21T13:08:31
O011440,2025-02-25,C0028,P045,5,7255.16,36275.8,7157.1,Kolkata,East,Consumer,2026-07-21T13:08:31
O011441,2025-02-09,C0492,P078,5,84748.18,423740.9,90094.1,Chandigarh,North,Home Office,2026-07-21T13:08:31
O011442,2025-10-23,C0260,P093,2,3489.65,6979.3,2760.44,Pune,West,Corporate,2026-07-21T13:08:31
O011443,2025-03-13,C0283,P070,7,10141.2,70988.4,15642.69,Delhi,North,Home Office,2026-07-21T13:08:31
O011444,2025-07-13,C0032,P001,2,55441.98,110883.96,23926.26000000001,Hyderabad,South,Home Office,2026-07-21T13:08:31
O011445,2025-11-11,C0440,P053,6,39651.46,237908.76,73487.52,Chandigarh,North,Consumer,2026-07-21T13:08:31
O011446,2025-05-30,C0477,P033,5,31194.05,155970.25,56395.15,Mumbai,West,Home Office,2026-07-21T13:08:31
O011447,2025-05-30,C0117,P099,1,83318.99,83318.99,23736.18,Pune,West,Corporate,2026-07-21T13:08:31
O011448,2025-07-16,C0194,P014,6,27083.8,162502.8,50989.8,Kolkata,East,Consumer,2026-07-21T13:08:31
O011449,2025-08-19,C0230,P031,7,40661.34,284629.38,96045.32,Lucknow,North,Consumer,2026-07-21T13:08:31
O011450,2025-11-26,C0394,P063,7,13464.38,94250.66,38652.04,Delhi,North,Corporate,2026-07-21T13:08:31
O011451,2025-03-27,C0493,P070,1,10141.2,10141.2,2234.67,Kolkata,East,Consumer,2026-07-21T13:08:31
O011452,2026-03-09,C0395,P005,2,5732.18,11464.36,3318.96,Mumbai,West,Consumer,2026-07-21T13:08:31
O011453,2025-06-22,C0178,P022,2,78617.57,157235.14,66548.12,Kolkata,East,Consumer,2026-07-21T13:08:31
O011454,2026-01-27,C0419,P046,7,11748.68,82240.76,15716.4,Delhi,North,Consumer,2026-07-21T13:08:31
O011455,2026-05-09,C0135,P017,7,20184.37,141290.59,54067.02,Chandigarh,North,Corporate,2026-07-21T13:08:31
O011456,2026-06-22,C0062,P033,6,31194.05,187164.3,67674.18,Bhopal,Central,Corporate,2026-07-21T13:08:31
O011457,2026-02-01,C0452,P029,7,32781.8,229472.6,63636.86,Bengaluru,South,Consumer,2026-07-21T13:08:31
O011458,2026-04-03,C0232,P038,6,72139.76,432838.56,118511.82,Kolkata,East,Corporate,2026-07-21T13:08:31
O011459,2026-04-22,C0458,P047,2,68091.08,136182.16,39452.76,Mumbai,West,Home Office,2026-07-21T13:08:31
O011460,2025-11-17,C0152,P076,4,25719.67,102878.68,20783.64,Kolkata,East,Corporate,2026-07-21T13:08:31
O011461,2025-05-23,C0105,P025,5,66273.23,331366.15,91632.5,Hyderabad,South,Corporate,2026-07-21T13:08:31
O011462,2026-05-22,C0335,P100,1,4708.17,4708.17,1335.22,Bengaluru,South,Corporate,2026-07-21T13:08:31
O011463,2025-04-22,C0086,P014,6,27083.8,162502.8,50989.8,Chennai,South,Corporate,2026-07-21T13:08:31
O011464,2025-04-21,C0324,P011,1,4784.18,4784.18,1927.29,Bhopal,Central,Home Office,2026-07-21T13:08:31
O011465,2026-04-04,C0261,P030,2,22708.06,45416.12,18723.36,Kolkata,East,Corporate,2026-07-21T13:08:31
O011466,2026-04-28,C0088,P010,1,9887.42,9887.42,4392.88,Chandigarh,North,Home Office,2026-07-21T13:08:31
O011467,2025-06-04,C0238,P098,6,23072.83,138436.98,35761.86,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O011468,2025-10-17,C0396,P046,4,11748.68,46994.72,8980.8,Chennai,South,Corporate,2026-07-21T13:08:31
O011469,2026-02-05,C0380,P021,1,70857.3,70857.3,30891.68,Kolkata,East,Home Office,2026-07-21T13:08:31
O011470,2025-03-03,C0477,P058,1,55945.75,55945.75,18852.36,Mumbai,West,Home Office,2026-07-21T13:08:31
O011471,2025-06-15,C0273,P090,5,4940.14,24700.7,5773.55,Mumbai,West,Corporate,2026-07-21T13:08:31
O011472,2026-06-22,C0311,P001,4,55441.98,221767.92,47852.52000000002,Hyderabad,South,Consumer,2026-07-21T13:08:31
O011473,2025-02-02,C0315,P011,2,4784.18,9568.36,3854.58,Hyderabad,South,Corporate,2026-07-21T13:08:31
O011474,2025-06-24,C0201,P024,7,83265.14,582855.98,136069.5,Jaipur,North,Consumer,2026-07-21T13:08:31
O011475,2026-01-10,C0018,P044,6,8155.53,48933.18,12431.82,Delhi,North,Corporate,2026-07-21T13:08:31
O011476,2025-11-02,C0489,P037,4,27964.43,111857.72,34165.0,Chennai,South,Corporate,2026-07-21T13:08:31
O011477,2025-07-30,C0013,P001,6,55441.98,332651.88,71778.78000000003,Kolkata,East,Corporate,2026-07-21T13:08:31
